gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_tx,out_tx,in_kzt,out_kzt,pass_through,role_label,rank
100000004291560100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 47,190 ₸ (предварительно)",3,False,1,0,1,0,47190.0,0.0,0.0,конечный получатель в пределах выгрузки,1551
100000004291663100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 25,000 ₸ (предварительно)",4,False,1,0,1,0,25000.0,0.0,0.0,"периферия, признаков роли не выявлено",1552
100000004292885100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 112,700 ₸ (предварительно)",3,False,1,0,1,0,112700.0,0.0,0.0,конечный получатель в пределах выгрузки,1553
100000004299488100,consolidator,0.5,0,0.9497330960854092,"признаки точки консолидации: входящих 6, исходящих 2, получено 1,749,000 ₸ (предварительно)",1,False,6,2,22,14,1749000.0,344999.0,0.19725500285877645,признаки точки консолидации,109
100000004315838100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 2, исходящих 1, получено 50,000 ₸ (предварительно)",1,False,2,1,2,1,50000.0,18000.0,0.36,"периферия, признаков роли не выявлено",425
100000004318918100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 75,600 ₸ (предварительно)",1,False,1,0,1,0,75600.0,0.0,0.0,конечный получатель в пределах выгрузки,1554
100000004321983100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 1, исходящих 2, получено 10,840 ₸ (предварительно)",3,False,1,2,1,3,10840.0,36200.0,3.339483394833948,"периферия, признаков роли не выявлено",426
100000004325327100,transit,0.5,0,0.8111654804270463,"признаки транзитного счёта: входящих 2, исходящих 1, получено 70,817 ₸ (предварительно)",1,False,2,1,3,1,70817.0,70000.0,0.988463222107686,признаки транзитного счёта,427
100000004326224100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 60,000 ₸ (предварительно)",4,False,1,0,1,0,60000.0,0.0,0.0,"периферия, признаков роли не выявлено",1555
100000004330371100,peripheral,0.5,0,0.8698843416370107,"периферия, признаков роли не выявлено: входящих 2, исходящих 2, получено 264,171 ₸ (предварительно)",1,False,2,2,12,6,264171.0,90681.0,0.3432662934235779,"периферия, признаков роли не выявлено",296
100000004331458100,terminal,0.5,7,0.6983985765124555,"конечный получатель в пределах выгрузки: входящих 2, исходящих 0, получено 250,000 ₸ (предварительно)",2,False,2,0,2,0,250000.0,0.0,0.0,конечный получатель в пределах выгрузки,691
100000004336228100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 51,407 ₸ (предварительно)",3,False,1,0,2,0,51407.0,0.0,0.0,конечный получатель в пределах выгрузки,1556
100000004336312100,transit,0.5,0,0.900355871886121,"признаки транзитного счёта: входящих 3, исходящих 2, получено 90,415 ₸ (предварительно)",2,False,3,2,7,3,90415.0,72650.0,0.8035171155228668,признаки транзитного счёта,227
100000004340038100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 9,978 ₸ (предварительно)",3,False,1,1,1,1,9978.0,49000.0,4.910803768290238,"периферия, признаков роли не выявлено",692
100000004350094100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 20,000 ₸ (предварительно)",4,False,1,0,1,0,20000.0,0.0,0.0,"периферия, признаков роли не выявлено",1557
